Order ID,Created Time,Order Status,Seller SKU,Product Name,Quantity,SKU Unit Original Price,SKU Subtotal Before Discount,SKU Seller Discount,Commission Fee,Transaction Fee,Campaign Service Fee,Platform Service Fee,Tax Withheld,Province,Shipping Provider Name
TT260001148,17/01/2026 17:27:42,Completed,LAN-115,Chân váy mẫu 115,1,219000,219000,0.0,35040.0,13140.0,19710.0,2190.0,3285.0,TP.HCM,J&T Express
TT260001149,17/01/2026 18:17:40,Completed,LAN-150,Phụ kiện mẫu 150,1,259000,259000,0.0,41440.0,15540.0,23310.0,2590.0,3885.0,TP.HCM,J&T Express
TT260001151,17/01/2026 18:25:23,Completed,LAN-011,Áo mẫu 011,1,259000,259000,18000.0,38560.0,14460.0,21690.0,2410.0,3615.0,Hải Phòng,Best Express
TT260001154,17/01/2026 20:35:26,Completed,LAN-059,Váy/Đầm mẫu 059,1,99000,99000,0.0,15840.0,5940.0,8910.0,990.0,1485.0,Nghệ An,J&T Express
TT260001155,17/01/2026 21:49:35,Completed,LAN-092,Quần mẫu 092,2,109000,218000,0.0,34880.0,13080.0,19620.0,2180.0,3270.0,Nghệ An,GHN
TT260001156,17/01/2026 22:15:46,Cancelled,LAN-034,Áo mẫu 034,1,279000,279000,70000.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,J&T Express
TT260001157,17/01/2026 22:24:17,Completed,LAN-073,Váy/Đầm mẫu 073,1,129000,129000,10000.0,19040.0,7140.0,10710.0,1190.0,1785.0,Hà Nội,J&T Express
TT260001159,18/01/2026 07:02:29,Completed,LAN-083,Quần mẫu 083,1,109000,109000,0.0,17440.0,6540.0,9810.0,1090.0,1635.0,Nghệ An,GHN
TT260001164,18/01/2026 07:47:33,Cancelled,LAN-109,Quần mẫu 109,1,189000,189000,0.0,0.0,0.0,0.0,0.0,0.0,Khánh Hoà,GHN
TT260001165,18/01/2026 07:59:25,Completed,LAN-050,Váy/Đầm mẫu 050,1,289000,289000,24000.0,42400.0,15900.0,23850.0,2650.0,3975.0,Đà Nẵng,J&T Express
TT260001166,18/01/2026 08:10:46,Completed,LAN-011,Áo mẫu 011,1,259000,259000,0.0,41440.0,15540.0,23310.0,2590.0,3885.0,Hà Nội,GHN
TT260001169,18/01/2026 08:50:24,Completed,LAN-127,Chân váy mẫu 127,1,279000,279000,70000.0,33440.0,12540.0,18810.0,2090.0,3135.0,Khánh Hoà,GHN
TT260001173,18/01/2026 09:20:54,Completed,LAN-050,Váy/Đầm mẫu 050,1,289000,289000,0.0,46240.0,17340.0,26010.0,2890.0,4335.0,Nghệ An,GHN
TT260001176,18/01/2026 09:37:30,Completed,LAN-032,Áo mẫu 032,1,199000,199000,10000.0,30240.0,11340.0,17010.0,1890.0,2835.0,Thanh Hoá,J&T Express
TT260001178,18/01/2026 09:46:35,Completed,LAN-122,Chân váy mẫu 122,1,239000,239000,14000.0,36000.0,13500.0,20250.0,2250.0,3375.0,Hà Nội,Best Express
TT260001181,18/01/2026 10:20:15,Completed,LAN-036,Áo mẫu 036,1,279000,279000,70000.0,33440.0,12540.0,18810.0,2090.0,3135.0,Nghệ An,J&T Express
TT260001182,18/01/2026 10:25:39,Completed,LAN-091,Quần mẫu 091,2,169000,338000,0.0,54080.0,20280.0,30420.0,3380.0,5070.0,Nghệ An,J&T Express
TT260001184,18/01/2026 10:48:51,Completed,LAN-075,Váy/Đầm mẫu 075,3,229000,687000,0.0,109920.0,41220.0,61830.0,6870.0,10305.0,Đồng Nai,J&T Express
TT260001190,18/01/2026 12:51:09,Returned,LAN-111,Chân váy mẫu 111,1,209000,209000,14000.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,J&T Express
TT260001191,18/01/2026 13:06:44,Completed,LAN-072,Váy/Đầm mẫu 072,3,209000,627000,43000.0,93440.0,35040.0,52560.0,5840.0,8760.0,Hà Nội,Best Express
TT260001192,18/01/2026 13:06:49,Completed,LAN-113,Chân váy mẫu 113,1,289000,289000,0.0,46240.0,17340.0,26010.0,2890.0,4335.0,TP.HCM,J&T Express
TT260001193,18/01/2026 13:24:10,Returned,LAN-139,Set đồ mẫu 139,1,139000,139000,0.0,0.0,0.0,0.0,0.0,0.0,Đà Nẵng,J&T Express
TT260001194,18/01/2026 13:37:48,Returned,LAN-028,Áo mẫu 028,1,169000,169000,14000.0,0.0,0.0,0.0,0.0,0.0,Hà Nội,J&T Express
TT260001199,18/01/2026 14:29:55,Completed,LAN-020,Áo mẫu 020,2,129000,258000,14000.0,39040.0,14640.0,21960.0,2440.0,3660.0,Đồng Nai,GHN
TT260001200,18/01/2026 14:30:37,Returned,LAN-093,Quần mẫu 093,1,159000,159000,0.0,0.0,0.0,0.0,0.0,0.0,Cần Thơ,J&T Express
TT260001202,18/01/2026 14:36:44,Completed,LAN-122,Chân váy mẫu 122,3,239000,717000,54000.0,106080.0,39780.0,59670.0,6630.0,9945.0,Đà Nẵng,J&T Express
TT260001203,18/01/2026 14:41:21,Completed,LAN-065,Váy/Đầm mẫu 065,1,169000,169000,13000.0,24960.0,9360.0,14040.0,1560.0,2340.0,Hà Nội,J&T Express
TT260001204,18/01/2026 14:58:01,Completed,LAN-011,Áo mẫu 011,1,259000,259000,0.0,41440.0,15540.0,23310.0,2590.0,3885.0,Đồng Nai,Best Express
TT260001209,18/01/2026 16:21:41,Completed,LAN-011,Áo mẫu 011,1,259000,259000,0.0,41440.0,15540.0,23310.0,2590.0,3885.0,Khánh Hoà,J&T Express
TT260001211,18/01/2026 17:29:03,Completed,LAN-038,Áo mẫu 038,1,229000,229000,14000.0,34400.0,12900.0,19350.0,2150.0,3225.0,TP.HCM,J&T Express
TT260001212,18/01/2026 17:47:07,Completed,LAN-036,Áo mẫu 036,2,279000,558000,140000.0,66880.0,25080.0,37620.0,4180.0,6270.0,TP.HCM,GHN
TT260001215,18/01/2026 18:21:04,Completed,LAN-029,Áo mẫu 029,1,159000,159000,8000.0,24160.0,9060.0,13590.0,1510.0,2265.0,Hải Phòng,Best Express
TT260001218,18/01/2026 18:47:08,Completed,LAN-012,Áo mẫu 012,1,269000,269000,0.0,43040.0,16140.0,24210.0,2690.0,4035.0,Thanh Hoá,J&T Express
TT260001220,18/01/2026 19:18:08,Completed,LAN-007,Áo mẫu 007,1,239000,239000,0.0,38240.0,14340.0,21510.0,2390.0,3585.0,Bình Dương,GHN
TT260001221,18/01/2026 19:18:52,Completed,LAN-148,Phụ kiện mẫu 148,1,129000,129000,11000.0,18880.0,7080.0,10620.0,1180.0,1770.0,Hà Nội,J&T Express
TT260001222,18/01/2026 19:25:45,Completed,LAN-011,Áo mẫu 011,1,259000,259000,17000.0,38720.0,14520.0,21780.0,2420.0,3630.0,Khánh Hoà,J&T Express
TT260001223,18/01/2026 19:27:44,Completed,LAN-036,Áo mẫu 036,1,279000,279000,70000.0,33440.0,12540.0,18810.0,2090.0,3135.0,Hà Nội,Best Express
TT260001228,18/01/2026 20:14:36,Cancelled,LAN-049,Váy/Đầm mẫu 049,2,269000,538000,36000.0,0.0,0.0,0.0,0.0,0.0,Đồng Nai,J&T Express
TT260001232,18/01/2026 22:00:20,Completed,LAN-074,Váy/Đầm mẫu 074,1,139000,139000,9000.0,20800.0,7800.0,11700.0,1300.0,1950.0,Thanh Hoá,J&T Express
TT260001234,18/01/2026 22:14:26,Completed,LAN-064,Váy/Đầm mẫu 064,2,279000,558000,44000.0,82240.0,30840.0,46260.0,5140.0,7710.0,Khánh Hoà,GHN
TT260001238,18/01/2026 22:38:06,Completed,LAN-004,Áo mẫu 004,1,179000,179000,0.0,28640.0,10740.0,16110.0,1790.0,2685.0,Hà Nội,GHN
TT260001239,18/01/2026 22:56:45,Completed,LAN-133,Set đồ mẫu 133,1,129000,129000,7000.0,19520.0,7320.0,10980.0,1220.0,1830.0,Cần Thơ,GHN
TT260001240,18/01/2026 22:56:57,Completed,LAN-066,Váy/Đầm mẫu 066,1,209000,209000,0.0,33440.0,12540.0,18810.0,2090.0,3135.0,Cần Thơ,GHN
TT260001241,19/01/2026 07:00:06,Completed,LAN-087,Quần mẫu 087,1,249000,249000,13000.0,37760.0,14160.0,21240.0,2360.0,3540.0,Hà Nội,J&T Express
TT260001243,19/01/2026 07:17:29,Completed,LAN-052,Váy/Đầm mẫu 052,1,139000,139000,12000.0,20320.0,7620.0,11430.0,1270.0,1905.0,Bình Dương,J&T Express
TT260001245,19/01/2026 07:25:03,Completed,LAN-128,Chân váy mẫu 128,2,169000,338000,0.0,54080.0,20280.0,30420.0,3380.0,5070.0,TP.HCM,J&T Express
TT260001247,19/01/2026 08:04:34,Returned,LAN-032,Áo mẫu 032,1,199000,199000,0.0,0.0,0.0,0.0,0.0,0.0,Hà Nội,J&T Express
TT260001248,19/01/2026 08:09:46,Cancelled,LAN-092,Quần mẫu 092,1,109000,109000,6000.0,0.0,0.0,0.0,0.0,0.0,Hải Phòng,J&T Express
TT260001249,19/01/2026 08:14:13,Completed,LAN-097,Quần mẫu 097,1,259000,259000,0.0,41440.0,15540.0,23310.0,2590.0,3885.0,Hải Phòng,GHN
TT260001251,19/01/2026 08:47:26,Completed,LAN-001,Áo mẫu 001,1,149000,149000,0.0,23840.0,8940.0,13410.0,1490.0,2235.0,TP.HCM,GHN
TT260001252,19/01/2026 08:58:37,Returned,LAN-032,Áo mẫu 032,1,199000,199000,0.0,0.0,0.0,0.0,0.0,0.0,Đồng Nai,J&T Express
TT260001256,19/01/2026 09:57:44,Completed,LAN-127,Chân váy mẫu 127,1,279000,279000,70000.0,33440.0,12540.0,18810.0,2090.0,3135.0,TP.HCM,J&T Express
TT260001257,19/01/2026 09:59:54,Completed,LAN-120,Chân váy mẫu 120,2,269000,538000,29000.0,81440.0,30540.0,45810.0,5090.0,7635.0,TP.HCM,J&T Express
TT260001258,19/01/2026 10:13:13,Completed,LAN-044,Áo mẫu 044,1,249000,249000,19000.0,36800.0,13800.0,20700.0,2300.0,3450.0,TP.HCM,J&T Express
TT260001260,19/01/2026 11:47:57,Completed,LAN-120,Chân váy mẫu 120,1,269000,269000,19000.0,40000.0,15000.0,22500.0,2500.0,3750.0,TP.HCM,J&T Express
TT260001262,19/01/2026 12:10:31,Completed,LAN-040,Áo mẫu 040,2,249000,498000,27000.0,75360.0,28260.0,42390.0,4710.0,7065.0,Đà Nẵng,J&T Express
TT260001263,19/01/2026 12:57:36,Returned,LAN-011,Áo mẫu 011,1,259000,259000,24000.0,0.0,0.0,0.0,0.0,0.0,Khánh Hoà,J&T Express
TT260001266,19/01/2026 13:56:14,Returned,LAN-020,Áo mẫu 020,1,129000,129000,12000.0,0.0,0.0,0.0,0.0,0.0,Hải Phòng,J&T Express
TT260001270,19/01/2026 15:37:20,Completed,LAN-038,Áo mẫu 038,1,229000,229000,12000.0,34720.0,13020.0,19530.0,2170.0,3255.0,TP.HCM,Best Express
TT260001273,19/01/2026 16:02:07,Completed,LAN-127,Chân váy mẫu 127,2,279000,558000,140000.0,66880.0,25080.0,37620.0,4180.0,6270.0,TP.HCM,Best Express
TT260001274,19/01/2026 16:36:01,Completed,LAN-011,Áo mẫu 011,1,259000,259000,18000.0,38560.0,14460.0,21690.0,2410.0,3615.0,Khánh Hoà,J&T Express
TT260001278,19/01/2026 17:22:02,Completed,LAN-102,Quần mẫu 102,1,109000,109000,0.0,17440.0,6540.0,9810.0,1090.0,1635.0,TP.HCM,J&T Express
TT260001279,19/01/2026 17:48:03,Completed,LAN-042,Áo mẫu 042,1,219000,219000,18000.0,32160.0,12060.0,18090.0,2010.0,3015.0,Hà Nội,GHN
TT260001280,19/01/2026 17:56:56,Completed,LAN-122,Chân váy mẫu 122,1,239000,239000,0.0,38240.0,14340.0,21510.0,2390.0,3585.0,Thanh Hoá,J&T Express
TT260001284,19/01/2026 18:29:38,Returned,LAN-055,Váy/Đầm mẫu 055,1,279000,279000,0.0,0.0,0.0,0.0,0.0,0.0,Hà Nội,GHN
TT260001288,19/01/2026 19:48:38,Completed,LAN-066,Váy/Đầm mẫu 066,1,209000,209000,17000.0,30720.0,11520.0,17280.0,1920.0,2880.0,TP.HCM,GHN
TT260001292,19/01/2026 21:02:26,Completed,LAN-052,Váy/Đầm mẫu 052,1,139000,139000,8000.0,20960.0,7860.0,11790.0,1310.0,1965.0,TP.HCM,J&T Express
TT260001294,19/01/2026 21:53:37,Returned,LAN-011,Áo mẫu 011,1,259000,259000,24000.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,J&T Express
TT260001296,19/01/2026 22:44:47,Completed,LAN-055,Váy/Đầm mẫu 055,1,279000,279000,22000.0,41120.0,15420.0,23130.0,2570.0,3855.0,Đà Nẵng,J&T Express
TT260001298,20/01/2026 07:21:46,Cancelled,LAN-020,Áo mẫu 020,1,129000,129000,10000.0,0.0,0.0,0.0,0.0,0.0,Cần Thơ,J&T Express
TT260001299,20/01/2026 07:50:26,Returned,LAN-116,Chân váy mẫu 116,1,259000,259000,0.0,0.0,0.0,0.0,0.0,0.0,Cần Thơ,J&T Express
TT260001300,20/01/2026 07:51:52,Cancelled,LAN-059,Váy/Đầm mẫu 059,1,99000,99000,5000.0,0.0,0.0,0.0,0.0,0.0,Nghệ An,Best Express
TT260001304,20/01/2026 08:54:37,Completed,LAN-138,Set đồ mẫu 138,1,249000,249000,18000.0,36960.0,13860.0,20790.0,2310.0,3465.0,TP.HCM,GHN
TT260001307,20/01/2026 09:11:05,Completed,LAN-042,Áo mẫu 042,1,219000,219000,0.0,35040.0,13140.0,19710.0,2190.0,3285.0,Hà Nội,Best Express
TT260001310,20/01/2026 10:46:09,Completed,LAN-132,Set đồ mẫu 132,1,209000,209000,17000.0,30720.0,11520.0,17280.0,1920.0,2880.0,TP.HCM,J&T Express
TT260001313,20/01/2026 11:05:08,Completed,LAN-027,Áo mẫu 027,1,199000,199000,0.0,31840.0,11940.0,17910.0,1990.0,2985.0,Hà Nội,GHN
TT260001318,20/01/2026 12:14:29,Completed,LAN-011,Áo mẫu 011,1,259000,259000,0.0,41440.0,15540.0,23310.0,2590.0,3885.0,Hải Phòng,Best Express
TT260001319,20/01/2026 12:17:43,Cancelled,LAN-132,Set đồ mẫu 132,1,209000,209000,21000.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,GHN
TT260001320,20/01/2026 12:18:36,Completed,LAN-074,Váy/Đầm mẫu 074,1,139000,139000,0.0,22240.0,8340.0,12510.0,1390.0,2085.0,TP.HCM,J&T Express
TT260001324,20/01/2026 12:48:09,Completed,LAN-037,Áo mẫu 037,1,209000,209000,12000.0,31520.0,11820.0,17730.0,1970.0,2955.0,TP.HCM,J&T Express
TT260001328,20/01/2026 14:42:21,Completed,LAN-080,Váy/Đầm mẫu 080,1,279000,279000,16000.0,42080.0,15780.0,23670.0,2630.0,3945.0,Nghệ An,J&T Express
TT260001329,20/01/2026 14:52:54,Completed,LAN-095,Quần mẫu 095,1,149000,149000,12000.0,21920.0,8220.0,12330.0,1370.0,2055.0,TP.HCM,J&T Express
TT260001330,20/01/2026 15:09:03,Completed,LAN-089,Quần mẫu 089,2,219000,438000,28000.0,65600.0,24600.0,36900.0,4100.0,6150.0,Hà Nội,Best Express
TT260001332,20/01/2026 15:29:02,Completed,LAN-047,Váy/Đầm mẫu 047,1,169000,169000,9000.0,25600.0,9600.0,14400.0,1600.0,2400.0,Hà Nội,J&T Express
TT260001335,20/01/2026 16:12:50,Completed,LAN-063,Váy/Đầm mẫu 063,2,259000,518000,0.0,82880.0,31080.0,46620.0,5180.0,7770.0,Hà Nội,Best Express
TT260001340,20/01/2026 17:34:26,Completed,LAN-127,Chân váy mẫu 127,1,279000,279000,70000.0,33440.0,12540.0,18810.0,2090.0,3135.0,Đà Nẵng,J&T Express
TT260001344,20/01/2026 18:15:02,Cancelled,LAN-126,Chân váy mẫu 126,1,169000,169000,11000.0,0.0,0.0,0.0,0.0,0.0,Hà Nội,J&T Express
TT260001347,20/01/2026 18:30:41,Completed,LAN-087,Quần mẫu 087,1,249000,249000,13000.0,37760.0,14160.0,21240.0,2360.0,3540.0,Thanh Hoá,J&T Express
TT260001350,20/01/2026 19:02:26,Cancelled,LAN-003,Áo mẫu 003,1,99000,99000,0.0,0.0,0.0,0.0,0.0,0.0,Khánh Hoà,J&T Express
TT260001353,20/01/2026 19:43:21,Completed,LAN-122,Chân váy mẫu 122,1,239000,239000,16000.0,35680.0,13380.0,20070.0,2230.0,3345.0,TP.HCM,GHN
TT260001355,20/01/2026 20:00:35,Completed,LAN-065,Váy/Đầm mẫu 065,1,169000,169000,0.0,27040.0,10140.0,15210.0,1690.0,2535.0,TP.HCM,Best Express
TT260001356,20/01/2026 20:03:52,Completed,LAN-119,Chân váy mẫu 119,1,239000,239000,0.0,38240.0,14340.0,21510.0,2390.0,3585.0,Hà Nội,GHN
TT260001357,20/01/2026 20:13:16,Completed,LAN-115,Chân váy mẫu 115,3,219000,657000,36000.0,99360.0,37260.0,55890.0,6210.0,9315.0,Hà Nội,J&T Express
TT260001358,20/01/2026 20:28:42,Completed,LAN-077,Váy/Đầm mẫu 077,2,219000,438000,0.0,70080.0,26280.0,39420.0,4380.0,6570.0,Đồng Nai,J&T Express
TT260001360,20/01/2026 20:32:12,Returned,LAN-038,Áo mẫu 038,1,229000,229000,15000.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,J&T Express
TT260001364,20/01/2026 21:45:27,Completed,LAN-044,Áo mẫu 044,2,249000,498000,47000.0,72160.0,27060.0,40590.0,4510.0,6765.0,TP.HCM,J&T Express
TT260001368,20/01/2026 22:35:58,Completed,LAN-130,Chân váy mẫu 130,2,99000,198000,0.0,31680.0,11880.0,17820.0,1980.0,2970.0,Hà Nội,J&T Express
TT260001373,21/01/2026 08:14:34,Completed,LAN-099,Quần mẫu 099,1,139000,139000,11000.0,20480.0,7680.0,11520.0,1280.0,1920.0,TP.HCM,J&T Express
TT260001378,21/01/2026 10:32:10,Completed,LAN-120,Chân váy mẫu 120,1,269000,269000,0.0,43040.0,16140.0,24210.0,2690.0,4035.0,TP.HCM,J&T Express
TT260001379,21/01/2026 10:45:27,Returned,LAN-131,Set đồ mẫu 131,1,259000,259000,0.0,0.0,0.0,0.0,0.0,0.0,Hải Phòng,GHN
TT260001385,21/01/2026 11:32:32,Completed,LAN-010,Áo mẫu 010,1,229000,229000,22000.0,33120.0,12420.0,18630.0,2070.0,3105.0,Bình Dương,Best Express
TT260001390,21/01/2026 12:23:28,Completed,LAN-032,Áo mẫu 032,2,199000,398000,0.0,63680.0,23880.0,35820.0,3980.0,5970.0,Bình Dương,GHN
TT260001392,21/01/2026 12:36:04,Completed,LAN-010,Áo mẫu 010,1,229000,229000,22000.0,33120.0,12420.0,18630.0,2070.0,3105.0,Hà Nội,J&T Express
TT260001395,21/01/2026 13:27:50,Completed,LAN-068,Váy/Đầm mẫu 068,1,219000,219000,12000.0,33120.0,12420.0,18630.0,2070.0,3105.0,Nghệ An,GHN
TT260001396,21/01/2026 13:43:04,Completed,LAN-096,Quần mẫu 096,3,289000,867000,0.0,138720.0,52020.0,78030.0,8670.0,13005.0,Hà Nội,J&T Express
TT260001397,21/01/2026 13:58:49,Completed,LAN-087,Quần mẫu 087,2,249000,498000,42000.0,72960.0,27360.0,41040.0,4560.0,6840.0,TP.HCM,J&T Express
TT260001401,21/01/2026 14:55:06,Completed,LAN-079,Váy/Đầm mẫu 079,1,119000,119000,9000.0,17600.0,6600.0,9900.0,1100.0,1650.0,TP.HCM,J&T Express
TT260001408,21/01/2026 16:30:28,Completed,LAN-069,Váy/Đầm mẫu 069,2,159000,318000,26000.0,46720.0,17520.0,26280.0,2920.0,4380.0,Cần Thơ,J&T Express
TT260001409,21/01/2026 17:29:41,Completed,LAN-036,Áo mẫu 036,2,279000,558000,140000.0,66880.0,25080.0,37620.0,4180.0,6270.0,TP.HCM,GHN
TT260001411,21/01/2026 18:28:00,Completed,LAN-112,Chân váy mẫu 112,1,169000,169000,0.0,27040.0,10140.0,15210.0,1690.0,2535.0,Hải Phòng,GHN
TT260001414,21/01/2026 18:52:14,Returned,LAN-105,Quần mẫu 105,1,209000,209000,16000.0,0.0,0.0,0.0,0.0,0.0,Đồng Nai,GHN
TT260001417,21/01/2026 19:51:46,Completed,LAN-005,Áo mẫu 005,1,229000,229000,0.0,36640.0,13740.0,20610.0,2290.0,3435.0,Nghệ An,Best Express
TT260001421,21/01/2026 21:27:11,Cancelled,LAN-122,Chân váy mẫu 122,1,239000,239000,13000.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,Best Express
TT260001423,21/01/2026 21:45:34,Completed,LAN-011,Áo mẫu 011,1,259000,259000,0.0,41440.0,15540.0,23310.0,2590.0,3885.0,Hà Nội,GHN
TT260001425,21/01/2026 22:12:08,Completed,LAN-073,Váy/Đầm mẫu 073,2,129000,258000,0.0,41280.0,15480.0,23220.0,2580.0,3870.0,Hà Nội,J&T Express
TT260001428,21/01/2026 22:58:15,Completed,LAN-056,Váy/Đầm mẫu 056,1,99000,99000,0.0,15840.0,5940.0,8910.0,990.0,1485.0,Hà Nội,Best Express
TT260001430,22/01/2026 07:16:45,Completed,LAN-139,Set đồ mẫu 139,1,139000,139000,0.0,22240.0,8340.0,12510.0,1390.0,2085.0,TP.HCM,J&T Express
TT260001433,22/01/2026 08:41:45,Completed,LAN-011,Áo mẫu 011,1,259000,259000,0.0,41440.0,15540.0,23310.0,2590.0,3885.0,TP.HCM,J&T Express
TT260001434,22/01/2026 08:50:20,Returned,LAN-059,Váy/Đầm mẫu 059,1,99000,99000,8000.0,0.0,0.0,0.0,0.0,0.0,Thanh Hoá,Best Express
TT260001435,22/01/2026 08:50:49,Completed,LAN-054,Váy/Đầm mẫu 054,1,129000,129000,0.0,20640.0,7740.0,11610.0,1290.0,1935.0,TP.HCM,J&T Express
TT260001436,22/01/2026 09:03:57,Completed,LAN-023,Áo mẫu 023,2,209000,418000,41000.0,60320.0,22620.0,33930.0,3770.0,5655.0,Hải Phòng,J&T Express
TT260001442,22/01/2026 10:33:32,Completed,LAN-036,Áo mẫu 036,2,279000,558000,140000.0,66880.0,25080.0,37620.0,4180.0,6270.0,Hà Nội,J&T Express
TT260001445,22/01/2026 11:42:25,Cancelled,LAN-011,Áo mẫu 011,1,259000,259000,0.0,0.0,0.0,0.0,0.0,0.0,Hải Phòng,J&T Express
TT260001448,22/01/2026 13:26:11,Completed,LAN-011,Áo mẫu 011,1,259000,259000,20000.0,38240.0,14340.0,21510.0,2390.0,3585.0,Đồng Nai,J&T Express
TT260001451,22/01/2026 14:53:24,Completed,LAN-028,Áo mẫu 028,1,169000,169000,10000.0,25440.0,9540.0,14310.0,1590.0,2385.0,Hà Nội,J&T Express
TT260001452,22/01/2026 15:24:41,Completed,LAN-003,Áo mẫu 003,1,99000,99000,9000.0,14400.0,5400.0,8100.0,900.0,1350.0,TP.HCM,J&T Express
TT260001456,22/01/2026 16:29:40,Completed,LAN-089,Quần mẫu 089,1,219000,219000,0.0,35040.0,13140.0,19710.0,2190.0,3285.0,Bình Dương,J&T Express
TT260001460,22/01/2026 17:20:22,Completed,LAN-108,Quần mẫu 108,1,249000,249000,19000.0,36800.0,13800.0,20700.0,2300.0,3450.0,Đồng Nai,J&T Express
TT260001461,22/01/2026 18:02:01,Completed,LAN-036,Áo mẫu 036,1,279000,279000,70000.0,33440.0,12540.0,18810.0,2090.0,3135.0,Hà Nội,J&T Express
TT260001462,22/01/2026 18:08:35,Completed,LAN-132,Set đồ mẫu 132,1,209000,209000,0.0,33440.0,12540.0,18810.0,2090.0,3135.0,Hải Phòng,J&T Express
TT260001463,22/01/2026 18:31:32,Completed,LAN-116,Chân váy mẫu 116,1,259000,259000,21000.0,38080.0,14280.0,21420.0,2380.0,3570.0,Hà Nội,Best Express
TT260001464,22/01/2026 18:44:17,Completed,LAN-120,Chân váy mẫu 120,1,269000,269000,21000.0,39680.0,14880.0,22320.0,2480.0,3720.0,Thanh Hoá,Best Express
TT260001466,22/01/2026 19:09:12,Completed,LAN-046,Váy/Đầm mẫu 046,2,269000,538000,31000.0,81120.0,30420.0,45630.0,5070.0,7605.0,Thanh Hoá,J&T Express
TT260001467,22/01/2026 19:17:22,Completed,LAN-079,Váy/Đầm mẫu 079,1,119000,119000,0.0,19040.0,7140.0,10710.0,1190.0,1785.0,Cần Thơ,Best Express
TT260001470,22/01/2026 19:45:04,Cancelled,LAN-056,Váy/Đầm mẫu 056,3,99000,297000,0.0,0.0,0.0,0.0,0.0,0.0,Khánh Hoà,J&T Express
TT260001472,22/01/2026 20:00:00,Completed,LAN-046,Váy/Đầm mẫu 046,1,269000,269000,0.0,43040.0,16140.0,24210.0,2690.0,4035.0,Cần Thơ,Best Express
TT260001474,22/01/2026 20:09:59,Completed,LAN-059,Váy/Đầm mẫu 059,1,99000,99000,6000.0,14880.0,5580.0,8370.0,930.0,1395.0,Đà Nẵng,GHN
TT260001476,22/01/2026 20:35:11,Completed,LAN-112,Chân váy mẫu 112,1,169000,169000,14000.0,24800.0,9300.0,13950.0,1550.0,2325.0,TP.HCM,J&T Express
TT260001477,22/01/2026 20:47:46,Returned,LAN-101,Quần mẫu 101,1,139000,139000,9000.0,0.0,0.0,0.0,0.0,0.0,Thanh Hoá,J&T Express
TT260001480,22/01/2026 21:03:38,Cancelled,LAN-147,Phụ kiện mẫu 147,1,239000,239000,0.0,0.0,0.0,0.0,0.0,0.0,Hà Nội,GHN
TT260001485,23/01/2026 07:28:50,Completed,LAN-127,Chân váy mẫu 127,3,279000,837000,209000.0,100480.0,37680.0,56520.0,6280.0,9420.0,TP.HCM,GHN
TT260001487,23/01/2026 07:50:21,Completed,LAN-056,Váy/Đầm mẫu 056,3,99000,297000,0.0,47520.0,17820.0,26730.0,2970.0,4455.0,Hà Nội,Best Express
TT260001489,23/01/2026 08:14:12,Completed,LAN-089,Quần mẫu 089,1,219000,219000,13000.0,32960.0,12360.0,18540.0,2060.0,3090.0,Hà Nội,J&T Express
TT260001491,23/01/2026 08:30:32,Completed,LAN-089,Quần mẫu 089,1,219000,219000,18000.0,32160.0,12060.0,18090.0,2010.0,3015.0,Hà Nội,GHN
TT260001495,23/01/2026 09:31:18,Completed,LAN-060,Váy/Đầm mẫu 060,1,259000,259000,0.0,41440.0,15540.0,23310.0,2590.0,3885.0,Cần Thơ,GHN
TT260001502,23/01/2026 11:19:29,Completed,LAN-008,Áo mẫu 008,1,109000,109000,11000.0,15680.0,5880.0,8820.0,980.0,1470.0,Hà Nội,J&T Express
TT260001503,23/01/2026 11:31:45,Completed,LAN-016,Áo mẫu 016,2,209000,418000,36000.0,61120.0,22920.0,34380.0,3820.0,5730.0,Khánh Hoà,J&T Express
TT260001505,23/01/2026 11:46:16,Completed,LAN-001,Áo mẫu 001,1,149000,149000,10000.0,22240.0,8340.0,12510.0,1390.0,2085.0,Hà Nội,J&T Express
TT260001510,23/01/2026 13:29:40,Completed,LAN-097,Quần mẫu 097,1,259000,259000,26000.0,37280.0,13980.0,20970.0,2330.0,3495.0,Hà Nội,J&T Express
TT260001511,23/01/2026 13:32:08,Returned,LAN-027,Áo mẫu 027,1,199000,199000,18000.0,0.0,0.0,0.0,0.0,0.0,Hà Nội,Best Express
TT260001518,23/01/2026 16:39:34,Completed,LAN-104,Quần mẫu 104,1,229000,229000,19000.0,33600.0,12600.0,18900.0,2100.0,3150.0,Đồng Nai,GHN
TT260001519,23/01/2026 16:40:53,Completed,LAN-068,Váy/Đầm mẫu 068,1,219000,219000,20000.0,31840.0,11940.0,17910.0,1990.0,2985.0,TP.HCM,GHN
TT260001521,23/01/2026 17:23:06,Returned,LAN-034,Áo mẫu 034,1,279000,279000,70000.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,J&T Express
